,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
964,Family,Odd Squad,Odd Squad,Series 1 The Jackies,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.",Ms O and her team will stop at nothing to win their very first Jackie Award.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0308A083S0056fb696b387726.35559438_1280.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', '3shoulder', '3tween', '3learn', '3oddsquad', 'abc3-faves', 'me-onboard', 'childrens', 'family-viewing-abcme', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing', 'kindersolder']",2021-08-01 08:45:00,G,690
965,Family,The Next Step,The Next Step,Series 6 Episode 24 No Shell,"An unexpected opportunity divides The Next Step. While some dancers choose the road to Nationals, others seize a once in a lifetime chance to launch their dance careers into the stratosphere.","TNS arrives at Regionals to perform the hip hop, contemporary, and ballet routines. One dancer fears she has ruined the team's chances, while another struggles to get past her relationship drama.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1696A024S00_5c11bde104d1f.jpg,"Cast Alexandra Beaton, Brittany Raymond, Isaac Lupien, Trevor Tordjman, Victoria Baldesarra","['abc3', '3drama', '3tween', '3family', '3girls', '3featured', '3dance', 'abc3-faves', 'family-viewing']",2022-03-14 06:30:00,G,1306
966,Family,Space Nova,Space Nova,Series 1 Episode 21 Alienosaurs,"In the year 2161, the Nova family embark on an action-packed search for extra-terrestrial intelligence. Their quest will bring them face-to-face with epic life-forms and strange worlds beyond their wildest dreams.","The Novas head to an Earth-like planet, hoping to find the Star Dust Aliens. Instead, they find highly evolved and aggressive Alien dinosaurs, and discover what it's like when Humans are at the bottom of the food chain!","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1841A021S00_60ff9ceeae5c7.jpg,No more information found,"['abc3', '3featured', 'childrens', 'kindersolder', '3science-week', 'family-viewing']",2021-09-12 06:00:00,G,1380
967,Family,David Attenborough's Kingdom Of Plants,David Attenborough's Kingdom Of Plants,Episode 1 Life In The Wet Zone,"David Attenborough explores a whole new dimension in the lives of plants, from the most bizarre to the most beautiful in this sensational series.","David Attenborough explores a whole new dimension in the lives of plants, from the most bizarre to the most beautiful in this sensational series. (Part 1 of 3)","['ABC TV Plus', 'DOCUMENTARY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9153A001S00_61233e01da3af_1280.jpg,Host Sir David Attenborough,"['abc2', 'docs', 'nature', 'wildlife', 'natural-world', 'wild-docs', 'family-viewing']",2021-01-01 07:00:00,G,3006
968,Family,David Attenborough's First Life,David Attenborough's First Life,Episode 2 Conquest,"David Attenborough traces the origin of life, going back to the very roots of the tree of life, in search of the very first animals that moved, to the first predators that killed and the first legs that walked on land.","Sir David Attenborough follows the evolution of animals from the development of mouths, exoskeletons, multi-lensed eyes and the ability to breathe on land and sea. We owe our very existence to these animals. (Final)","['ABC TV Plus', 'DOCUMENTARY', 'SCIENCE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX0951A002S00_61286746e3558_1920.jpg,Host Sir David Attenborough,"['abc2', 'docs', 'nature', 'natural-world', 'ocean', 'environment', 'wildlife', 'science', 'science-week', 'a:established-parents', 'a:young-dependants', 'ns:be-informed', 'ns:understand', 'ns:bond', 'explore', 'learn', 'family-viewing']",2021-01-01 07:00:00,G,3300
969,Family,Bluey (Mandarin),Bluey (Mandarin),Rug Island,"Bluey is an inexhaustible six-year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination and her mental, physical and emotional resilience. (Mandarin)","On Bingo and Bluey's Rug Island, a pack of felt pens can be anything - bananas, campfires, even a snake! But Dad will need to embrace his inner kid if he wants to make it his home. (Mandarin)","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3248A007S00_61e9f4d46560f_1280.jpg,No more information found,"['abc4kids', 'childrens', 'family-viewing']",2022-02-01 06:12:00,G,420
970,Family,Bluey (Mandarin),Bluey (Mandarin),Hammerbarn,"Bluey is an inexhaustible six-year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination and her mental, physical and emotional resilience. (Mandarin)","On a trip to Hammerbarn, Bluey and Bingo create their own mini-homes side-by-side in the trolley. But Bluey quickly gets jealous of her neighbour Bingo. (Mandarin)","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3248A017S00_61e9f64996da7_1280.jpg,No more information found,"['abc4kids', 'childrens', 'family-viewing']",2022-02-01 06:14:10,G,420
971,Family,Odd Squad,Odd Squad,Series 4 Welcome to Odd Squad Part 1,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.",Little O has been asked to record a new training video for kids interested in becoming Odd Squad Agents.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2651A028S00_619c2b0c57970.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', 'abc3-faves', 'childrens', '3featured', 'family-viewing-abcme', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing']",2021-12-10 05:32:20,G,701
972,Family,Horrible Histories,Horrible Histories,Series 5 Episode 7,"A Horribly Historical look at everything from the Ancient Olympics to the Moon Landings, featuring your favourite Historical figures and some very special celebrity guests.","Roman emperor Caesar Augustus reveals the lazy secret of his success TV's most excitable reporter, Bob Hale, explains the very, very complex history of WW2 and Welsh hero Owain Glyndwr takes on the English in battle.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/publicity_ZX9803A007S00.jpg,"Cast Michael Abubakar, Richard David-Caine, Jalaal Hartley, Harrie Hayes, Emily Lloyd-Saini","['abc3', 'me-onboard', '3comedy', '3family', 'childrens', 'family-viewing-abcme', 'family-viewing']",2022-03-23 19:30:00,G,1697
973,Family,Robot Wars,Robot Wars,Series 8 Episode 4,"Robot Wars is a knockout competition to find the toughest, most advanced fighting robots. In this fast-paced series, competing teams of amateur robot designers build robots to fight to the death in a bulletproof arena.","In this show, the former holiday camp Bluecoats dare to flip two of the House Robots with their 'launcher' Apollo. Engineering students have created a future tech machine that uses mecanum motion to move in any direction.",['ABC ME'],https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1385A004S00_5fd0212f62935_1280.jpg,"Host Dara O'Briain, Angela Scanlon","['abc3', 'family-viewing-abcme', '3featured', 'family-viewing']",2020-12-31 06:00:00,G,3540
974,Family,The Great Australian Bee Challenge,The Great Australian Bee Challenge,Episode 2,"In this two-part special, host Paul West challenges four families to successfully keep a honeybee hive, bringing these everyday Australians up close with the latest science about bee brains, communication and behaviour.","In the final part of the competition, host Paul West follows our four families as they race to produce honey to be judged by top chef Peter Gilmore.","['ABC TV', 'DOCUMENTARY', 'SCIENCE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/sq/SQ1802H002S00_5c4800ca4bc0f.jpg,Host Paul West,"['abc1', 'docs', 'factual', 'science', 'technology', 'agriculture', 'wildlife', 'nature', 'natural-world', 'feel-good', 'compelling', 'lighthearted', 'informative', 'revealing', 'a:established-parents', 'a:older-sink-dink', 'a:retirees', 'ns:be-entertained', 'ns:understand', 'docuseries', 'family-viewing']",2019-02-05 21:36:28,G,3336
975,Family,The Crystal Maze,The Crystal Maze,Series 3 Episode 13,"A team of five contestants, led by an eccentric Maze Master, journey through four fantastical time zones in this adventure game show.","Tis the season to be a-Mazing and we see returning Mazekateer and Team Captain Scarlett Moffatt lead Choir Master Gareth Malone, actress Cath Tyldesley and comedian Nish Kumar through four Christmassy zones.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1958A013S00_5fceec42229dc_1280.jpg,Host Richard Ayoade,"['abc3', '3featured', 'abc3-faves', 'family-viewing-abcme', 'family-viewing']",2022-03-11 14:20:03,G,2815
976,Family,"Mythbusters ""There's Your Problem!""","Mythbusters ""There's Your Problem!""",Series 1 Episode 17 Animal Antics,"A crash-course in science; a unique, fun-filled and custom-made encyclopaedia of impacts, explosions and experiments that everyone can enjoy.","The mysterious world of animals is the focus of this episode, in which the MythBusters find out if elephants are afraid of mice if bloodhounds can be thrown off the scent and if bulls really are attracted to red.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2993A017S00_60ff9cfed6679.jpg,"Host Jamie Hyneman, Adam Savage, Tory Belleci, Kari Byron, Grant Imahara","['abc3', '3featured', '3science-week', 'childrens', 'family-viewing-abcme', 'family-viewing']",2021-08-14 06:02:00,PG,1470
977,Family,The PM's Daughter,The PM's Daughter,Series 1 Episode 6 Separation of Powers,"Cat is like any other teenager, with one difference - her mother is the new Prime Minister of Australia. Along with her new friends, Cat navigates life in the spotlight, while tracking down a hidden threat to her mum.","The Agitators target Cat, Sadie and Ollie amid Sadie's Year Leader nomination. Meanwhile, Isabel disappoints Cat during a special day on the Spanish calendar.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2104H006S00_61b8397566c61_1920.jpg,"Cast Cassandra Helmot, Natalie English, Jaga Yap, Nya Cofie, Claire Fearon","['abc3', '3featured', '3drama', 'childrens', 'family-viewing-abcme', 'family-viewing']",2022-01-01 06:00:00,PG,1531
978,Family,Operation Ouch!,Operation Ouch!,Series 2 Episode 8,"Operation Ouch! is back! Join Dr Chris, Dr Xand and Dr Ronx for awesome lab experiments, intriguing injuries, Brilliant Bodies and a serious dose of Ouchology.",The doctors use real stomach acid to do a gross experiment to reveal how your digestion process starts and Dr Chris proves that the younger you are the more sounds you can hear!,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9424A008S0056c2818e628b95.78148253_1280.jpg,"Host Chris Van Tulleken, Xand Van Tulleken","['3drama', '3action', 'abc3', '3tween', '3science', 'me-family', 'me-officially-crazy', 'childrens', 'family-viewing-abcme', 'learn', 'family-viewing', 'abc3', '3summer']",2021-06-21 10:18:00,G,1694
979,Family,Odd Squad,Odd Squad,Series 4 Odd Together Now Part 1,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.",The Odd Squad Mobile Unit must stop a group of villains who want to break into Odd Squad Headquarters to steal an ancient artifact.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2651A038S00_619c2b0de6401.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', 'abc3-faves', 'childrens', '3featured', 'family-viewing-abcme', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing']",2021-12-10 05:34:00,G,701
980,Family,The Next Step,The Next Step: Bonus Content,Series 7 Dancemania Front Row 4,"An unexpected opportunity divides The Next Step. While some dancers choose the road to Nationals, others seize a once in a lifetime chance to launch their dance careers into the stratosphere.","Lily and Amy battle in a Lip Sync Challenge. With fans thinking Lily's ""all style no substance"" and Amy's a snoozefest, each dancer attempts to show another side of themselves and prove the fans wrong.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3133A034S00_61e7a7a81920d_1920.jpg,"Cast Alexandra Beaton, Brittany Raymond, Isaac Lupien, Trevor Tordjman, Victoria Baldesarra","['abc3', '3dance', 'abc3-faves']",2022-02-01 06:00:00,G,328
981,Family,"Mythbusters ""There's Your Problem!""","Mythbusters ""There's Your Problem!""",Series 1 Episode 7 Zapped,"A crash-course in science; a unique, fun-filled and custom-made encyclopaedia of impacts, explosions and experiments that everyone can enjoy.",The MythBusters test if you can be electrocuted by lightning while talking on the phone if a stun-gun could use water instead of wires and if peeing on the electrified rail of a subway line could give you a fatal shock.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2993A007S00_610207d3d6e1e_1280.jpg,"Host Jamie Hyneman, Adam Savage, Tory Belleci, Kari Byron, Grant Imahara","['abc3', '3featured', '3science-week', 'childrens', 'family-viewing-abcme', 'family-viewing']",2021-08-14 06:02:00,PG,1470
982,Family,Old People's Home For 4 Year Olds,Old People's Home For 4 Year Olds,Series 2 Episode 4,A unique social experiment that brings together elderly people in a retirement community with a group of 4-year-olds. Could this encounter between young and old help transform the lives of the elderly?,"In the penultimate week of this social experiment, 11 adults and 10 children participate in a series of physical activities to improve their mobility, with the hope it will keep them living independently for longer.","['ABC TV', 'DOCUMENTARY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/fa/FA1905H004S00_608901a14eaf8_1280.jpg,Narrator Annabel Crabb,"['abc1', 'australia', 'factual', 'docs', 'docuseries', 'people', 'reality', 'emotional', 'heartfelt', 'inspirational', 'endearing', 'charming', 'culture', 'real-life', 'diversity', 'a:retirees', 'a:older-sink-dink', 'a:young-sink-dink', 'ns:be-uplifted', 'ns:understand', 'binge-worthy', 'family-viewing']",2021-04-27 21:31:58,G,3552
983,Family,Dragons: Defenders Of Berk,Dragons: Defenders Of Berk,Series 2 Episode 3 The Night And The Fury,"The adventures of Hiccup, Toothless and the dragon riders continue as they take on their new responsibility as Defenders of Berk. No longer novice dragon trainers, the kids encounter new threats as well as new dragons.","The kids go on a training mission on Dragon Island, where Hiccup runs into an old enemy - Dagur!","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9760A003S005464142e3b20f4.09177161_1280.jpg,No more information found,"['abc3', 'me-onboard', '3action', '3toons', '3featured', '3fantasy', '3epic', '3wild', 'family-viewing']",2022-03-20 08:46:30,G,1343
